num,name,image,homeland,weight,birth,baike_url
668,曹云金,"https://img2.baidu.com/it/u=3153893044,2062123421&fm=253&fmt=auto&app=120&f=JPEG?w=606&h=342",天津,不详,不详,https://baike.baidu.com/item/曹云金
669,裘德·洛,"https://img0.baidu.com/it/u=749699982,1952427638&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=607",英国伦敦路易斯汉,68 KG,1972-12-29,https://baike.baidu.com/item/裘德·洛
670,宋冬野,"https://img1.baidu.com/it/u=2399586131,72457106&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国北京,不详,不详,https://baike.baidu.com/item/宋冬野
671,蒋梦婕,"https://img1.baidu.com/it/u=2231397403,1556372198&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国安徽,45 KG,1989-12-07,https://baike.baidu.com/item/蒋梦婕
672,唐宁,"https://img1.baidu.com/it/u=219148256,2106265684&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国香港,43 KG,1982-12-05,https://baike.baidu.com/item/唐宁
673,郑裕玲,"https://img1.baidu.com/it/u=20347955,871708796&fm=253&fmt=auto&app=138&f=JPEG?w=517&h=500",香港,不详,1957-09-09,https://baike.baidu.com/item/郑裕玲
674,刘小慧,"https://img0.baidu.com/it/u=1917261764,1445326777&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=693",中国香港,不详,1971-07-24,https://baike.baidu.com/item/刘小慧
675,林子聪,"https://img1.baidu.com/it/u=1724174356,1489360540&fm=253&fmt=auto&app=138&f=JPEG?w=333&h=500",中国香港,120 KG,1976-08-16,https://baike.baidu.com/item/林子聪
676,于波,"https://img0.baidu.com/it/u=4099589940,3217450708&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1200",辽宁沈阳,75 KG,1976-07-22,https://baike.baidu.com/item/于波
677,陈羽凡,"https://img0.baidu.com/it/u=1637547104,3599951548&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=674",中国北京,55 KG,1975-11-18,https://baike.baidu.com/item/陈羽凡
678,李易峰,"https://img0.baidu.com/it/u=1900326933,4169917398&fm=253&fmt=auto&app=120&f=JPEG?w=455&h=256",四川省成都市,60 KG,1987-05-04,https://baike.baidu.com/item/李易峰
679,蔡淇俊,"https://img1.baidu.com/it/u=211349169,796252868&fm=253&fmt=auto&app=138&f=PNG?w=623&h=500",中国香港,155 KG,1984-05-23,https://baike.baidu.com/item/蔡淇俊
680,阿杜,"https://img0.baidu.com/it/u=2626397631,4083359180&fm=253&fmt=auto&app=120&f=JPEG?w=1200&h=800",新加坡,64 KG,1973-03-11,https://baike.baidu.com/item/阿杜
681,吴亚桥,"https://img1.baidu.com/it/u=2195028272,1567910626&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=927",中国湖南,不详,1983-12-10,https://baike.baidu.com/item/吴亚桥
682,富大龙,"https://img1.baidu.com/it/u=4224413082,2576210428&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1199",中国,65 KG,1976-01-12,https://baike.baidu.com/item/富大龙
683,柯蓝,"https://img1.baidu.com/it/u=3135518471,2687667546&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",中国北京,50 KG,1972-07-25,https://baike.baidu.com/item/柯蓝
684,罗泳娴,"https://img2.baidu.com/it/u=766904070,3340251395&fm=253&fmt=auto&app=138&f=JPEG?w=504&h=500",上海,不详,不详,https://baike.baidu.com/item/罗泳娴
685,黄子佼,"https://img1.baidu.com/it/u=2437130266,580411406&fm=253&fmt=auto&app=138&f=JPEG?w=375&h=500",台湾,不详,164 KG,https://baike.baidu.com/item/黄子佼
686,徐百卉,"https://img0.baidu.com/it/u=1935732491,957178730&fm=253&fmt=auto&app=138&f=JPEG?w=650&h=414",中国吉林,不详,1983-08-03,https://baike.baidu.com/item/徐百卉
687,彭冠英,"https://img0.baidu.com/it/u=908285490,180170343&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国吉林, , ,https://baike.baidu.com/item/彭冠英
688,周笔畅,"https://img0.baidu.com/it/u=3390709248,649341068&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国湖南,46 KG,1985-07-26,https://baike.baidu.com/item/周笔畅
689,傅颖,"https://img2.baidu.com/it/u=3087134482,1822211703&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国香港,50 KG,1984-09-22,https://baike.baidu.com/item/傅颖
690,蔡卓妍,"https://img2.baidu.com/it/u=1879322655,2036649947&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=700",加拿大,45 KG,1982-11-22,https://baike.baidu.com/item/蔡卓妍
691,何炅,"https://img0.baidu.com/it/u=707176066,3107654587&fm=253&fmt=auto&app=120&f=JPEG?w=664&h=442",中国湖南,50 KG,1974-04-28,https://baike.baidu.com/item/何炅
692,郭富城,"https://img1.baidu.com/it/u=3876884524,4200874919&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=500",中国香港,64 KG,1965-10-26,https://baike.baidu.com/item/郭富城
693,苑琼丹,"https://img0.baidu.com/it/u=1406848513,742378913&fm=253&fmt=auto&app=138&f=JPEG?w=337&h=500",香港,47 KG,1963-09-11,https://baike.baidu.com/item/苑琼丹
694,周华健,"https://img0.baidu.com/it/u=1863231188,872793228&fm=253&fmt=auto&app=138&f=JPEG?w=332&h=500",中国,不详,1960-12-22,https://baike.baidu.com/item/周华健
695,滕华涛,"https://img1.baidu.com/it/u=3362951929,2208454333&fm=253&fmt=auto&app=138&f=PNG?w=548&h=500",中国,不详,不详,https://baike.baidu.com/item/滕华涛
696,张馨予,"https://img2.baidu.com/it/u=1479365052,94009206&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=657",中国江苏,51 KG,1987-03-28,https://baike.baidu.com/item/张馨予
697,姜东元,"https://img1.baidu.com/it/u=2692862302,1971465307&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=622",韩国,68 KG,1981-01-18,https://baike.baidu.com/item/姜东元
698,陈若仪,"https://img2.baidu.com/it/u=524362660,2401016346&fm=253&fmt=auto&app=138&f=JPEG?w=430&h=500",中国,51 KG,1984-01-05,https://baike.baidu.com/item/陈若仪
699,卓文萱,"https://img1.baidu.com/it/u=3914037896,4267325651&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",台湾,42 KG,1986-01-20,https://baike.baidu.com/item/卓文萱
700,谢贤,"https://img2.baidu.com/it/u=3856674716,219278340&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",加拿大,70 KG,1936-08-09,https://baike.baidu.com/item/谢贤
701,吴岱凝,"https://img0.baidu.com/it/u=2515114786,937501889&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国,45 KG,1981-12-27,https://baike.baidu.com/item/吴岱凝
702,陶晶莹,"https://img2.baidu.com/it/u=819395862,3268071513&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=889",中国台湾,45 KG,1969-10-29,https://baike.baidu.com/item/陶晶莹
703,曹承佑,"https://img1.baidu.com/it/u=1168384112,910694843&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=615",韩国,63 KG,1980-03-28,https://baike.baidu.com/item/曹承佑
704,宋丹丹,"https://img2.baidu.com/it/u=2214995101,3057921083&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国 北京,60 KG,1961-08-25,https://baike.baidu.com/item/宋丹丹
705,花儿乐队,"https://img0.baidu.com/it/u=3852310520,1861156467&fm=253&fmt=auto&app=138&f=JPEG?w=550&h=367",中国,不详,不详,https://baike.baidu.com/item/花儿乐队
706,聂远,"https://img2.baidu.com/it/u=134140113,950119403&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国贵州,65 KG,1978-03-17,https://baike.baidu.com/item/聂远
707,甄子丹,"https://img0.baidu.com/it/u=925040887,836067825&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",广东,70 KG,1963-07-27,https://baike.baidu.com/item/甄子丹
708,潘长江,"https://img1.baidu.com/it/u=3662644909,4023293582&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=661",中国黑龙江,不详,1957-07-01,https://baike.baidu.com/item/潘长江
709,周杰伦,"https://img0.baidu.com/it/u=2065637791,1702334552&fm=253&fmt=auto&app=120&f=JPEG?w=607&h=406",台湾新北市,63 KG,1979-01-18,https://baike.baidu.com/item/周杰伦
710,吴浩康,"https://img2.baidu.com/it/u=4085478308,302567254&fm=253&fmt=auto&app=138&f=JPEG?w=334&h=500",中国香港,不详,不详,https://baike.baidu.com/item/吴浩康
711,莫小棋,"https://img1.baidu.com/it/u=4232848705,1082538363&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=665",中国北京,53 KG,1979-09-06,https://baike.baidu.com/item/莫小棋
712,黄家强,"https://img0.baidu.com/it/u=1637430776,3703858845&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=752",香港,不详,1964-11-13,https://baike.baidu.com/item/黄家强
713,邓婕,"https://img2.baidu.com/it/u=526021339,2503806031&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",四川,不详,1959-10-21,https://baike.baidu.com/item/邓婕
714,海清,"https://img1.baidu.com/it/u=49876349,2830059538&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=644",中国南京,50 KG,1978-01-12,https://baike.baidu.com/item/海清
715,钱小豪,"https://img2.baidu.com/it/u=1425921750,1143800104&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=563",中国香港,75 KG,1963-01-26,https://baike.baidu.com/item/钱小豪
716,香蜜拉,"https://img1.baidu.com/it/u=2767429561,3019850574&fm=253&fmt=auto&app=138&f=PNG?w=145&h=220",中国,49 KG,1986-06-02,https://baike.baidu.com/item/香蜜拉
717,李亚鹏,"https://img2.baidu.com/it/u=3404708945,2965546082&fm=253&fmt=auto&app=120&f=JPEG?w=582&h=500",中国新疆,78 KG,1971-09-27,https://baike.baidu.com/item/李亚鹏
718,杨丞琳,"https://img2.baidu.com/it/u=1875176615,1659731492&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=601",中国台湾,42 KG,1984-06-04,https://baike.baidu.com/item/杨丞琳
719,张子健,"https://img1.baidu.com/it/u=2395817537,3774481683&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国天津,不详,1968-10-28,https://baike.baidu.com/item/张子健
720,陈数,"https://img1.baidu.com/it/u=3181674287,1420197485&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",湖北,50 KG,1977-03-09,https://baike.baidu.com/item/陈数
721,许冠英,"https://img0.baidu.com/it/u=3828593458,3158198388&fm=253&fmt=auto&app=138&f=JPEG?w=335&h=428",香港,72 KG,1946-08-03,https://baike.baidu.com/item/许冠英
722,安七炫,"https://img0.baidu.com/it/u=1516017910,1067729298&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=729",韩国,65 KG,1979-11-29,https://baike.baidu.com/item/安七炫
723,贾青,"https://img2.baidu.com/it/u=69761181,2906263788&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国 陕西,46 KG,1986-11-02,https://baike.baidu.com/item/贾青
724,程晓玥,"https://img0.baidu.com/it/u=2486513400,4287117565&fm=253&fmt=auto&app=120&f=JPEG?w=607&h=427",美国,不详,不详,https://baike.baidu.com/item/程晓玥
725,丁子峻,"https://img2.baidu.com/it/u=3644360639,2616639897&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=766",香港,62 KG,1974-05-06,https://baike.baidu.com/item/丁子峻
726,娜仁花,"https://img1.baidu.com/it/u=2625236566,3675919314&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=747",中国,不详,不详,https://baike.baidu.com/item/娜仁花
727,张天爱,"https://img2.baidu.com/it/u=3200517243,1462224153&fm=253&fmt=auto&app=120&f=JPEG?w=536&h=500",黑龙江省哈尔滨市,48 KG,1990-10-28,https://baike.baidu.com/item/张天爱
728,韩庚,"https://img0.baidu.com/it/u=84996076,271556910&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国黑龙江,60 KG,1984-02-09,https://baike.baidu.com/item/韩庚
729,洪小玲,"https://img0.baidu.com/it/u=2085535241,3353825376&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=741",中国,不详,1979-02-23,https://baike.baidu.com/item/洪小玲
730,刘智泰,"https://img2.baidu.com/it/u=83053164,34063747&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=651",韩国,76 KG,1976-04-13,https://baike.baidu.com/item/刘智泰
731,黄明,"https://img2.baidu.com/it/u=2883363044,770516297&fm=253&fmt=auto&app=138&f=JPEG?w=450&h=680",湖北省咸宁市,不详,不详,https://baike.baidu.com/item/黄明
732,张学友,"https://img1.baidu.com/it/u=1908419537,3780462164&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=591",中国香港,72 KG,1961-07-10,https://baike.baidu.com/item/张学友
733,袁成杰,"https://img0.baidu.com/it/u=1409177087,3790244200&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",上海,65 KG,1983-03-10,https://baike.baidu.com/item/袁成杰
734,巍子,"https://img2.baidu.com/it/u=1093902070,3974633931&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=438",宁夏回族自治区,不详,1956-02-25,https://baike.baidu.com/item/巍子
735,白静,"https://img2.baidu.com/it/u=1243903877,791457512&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国辽宁,48 KG,1983-06-04,https://baike.baidu.com/item/白静
736,祝钒刚,"https://img0.baidu.com/it/u=1677801954,1899217435&fm=253&fmt=auto&app=138&f=JPEG?w=334&h=500",中国台湾,75 KG,1979-08-22,https://baike.baidu.com/item/祝钒刚
737,洪尧,"https://img2.baidu.com/it/u=4022215698,4095951170&fm=253&fmt=auto&app=138&f=JPEG?w=333&h=500",河南郑州,65 KG,1989-03-19,https://baike.baidu.com/item/洪尧
738,施祖男,"https://img1.baidu.com/it/u=993348977,4089298751&fm=253&fmt=auto&app=138&f=JPEG?w=450&h=250",中国香港,不详,0000-00-00,https://baike.baidu.com/item/施祖男
739,张赫,"https://img0.baidu.com/it/u=753093214,1153906628&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=613",韩国,63 KG,1976-12-20,https://baike.baidu.com/item/张赫
740,权振东,"https://img0.baidu.com/it/u=4244500703,469836936&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=642",吉林长,不详,1987-03-30,https://baike.baidu.com/item/权振东
741,李多海,"https://img0.baidu.com/it/u=1253472290,1924701699&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=740",韩国,45 KG,1984-04-19,https://baike.baidu.com/item/李多海
742,小田切让,"https://img1.baidu.com/it/u=2137623967,3410737266&fm=253&fmt=auto&app=138&f=JPEG?w=751&h=500",日本,60 KG,1976-02-16,https://baike.baidu.com/item/小田切让
743,扬明,"https://img1.baidu.com/it/u=542258625,3345141123&fm=253&fmt=auto&app=138&f=JPEG?w=916&h=500",中国香港,77 KG,1981-02-27,https://baike.baidu.com/item/扬明
744,刘恺威,"https://img2.baidu.com/it/u=412322442,290433231&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=682",中国,68 KG,1974-10-13,https://baike.baidu.com/item/刘恺威
745,张娜拉,"https://img0.baidu.com/it/u=3381302520,884153996&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",韩国,41 KG,1981-03-18,https://baike.baidu.com/item/张娜拉
746,张玮琪,"https://img0.baidu.com/it/u=460588656,2032413001&fm=253&fmt=auto&app=138&f=JPEG?w=889&h=500",湖南,不详,不详,https://baike.baidu.com/item/张玮琪
747,谈莉娜,"https://img2.baidu.com/it/u=3489340327,4045295742&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=750",中国,45 KG,1989-08-30,https://baike.baidu.com/item/谈莉娜
748,吴婷,"https://img2.baidu.com/it/u=603437029,3104065569&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",安徽,45 KG,0000-00-00,https://baike.baidu.com/item/吴婷
749,刘欢,"https://img2.baidu.com/it/u=224138733,2960374873&fm=253&fmt=auto&app=120&f=JPEG?w=749&h=1000",中国 天津,不详,1963-08-26,https://baike.baidu.com/item/刘欢
750,柯佳嬿,"https://img0.baidu.com/it/u=1538257456,18414050&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国台湾,45 KG,1985-01-10,https://baike.baidu.com/item/柯佳嬿
751,赵本山,"https://img1.baidu.com/it/u=1560971312,801170577&fm=253&fmt=auto&app=120&f=JPEG?w=607&h=344",中国辽宁,70 KG,1957-10-02,https://baike.baidu.com/item/赵本山
752,李宇春,"https://img1.baidu.com/it/u=50781401,1057587598&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国四川,不详,1984-03-10,https://baike.baidu.com/item/李宇春
753,丁子高,"https://img2.baidu.com/it/u=4017774826,3891387438&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",不详,70 KG,1979-07-31,https://baike.baidu.com/item/丁子高
754,刘晓虎,"https://img2.baidu.com/it/u=1316176027,2150561098&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=747",中国济南,70 KG,1975-01-26,https://baike.baidu.com/item/刘晓虎
755,袁弘,"https://img1.baidu.com/it/u=4119775166,2529258760&fm=253&fmt=auto&app=138&f=JPEG?w=371&h=500",湖北省武汉市,65 KG,1982-08-23,https://baike.baidu.com/item/袁弘
756,胡东,"https://img1.baidu.com/it/u=1754902763,2496261880&fm=253&fmt=auto&app=138&f=JPEG?w=325&h=500",浙江,75 KG,1969-06-19,https://baike.baidu.com/item/胡东
757,尔冬升,"https://img2.baidu.com/it/u=2510796189,1247018995&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国香港,不详,1957-12-28,https://baike.baidu.com/item/尔冬升
758,梁嘉琪,"https://img0.baidu.com/it/u=3412109197,3589735720&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=747",中国香港,不详,1981-07-14,https://baike.baidu.com/item/梁嘉琪
759,凌潇肃,"https://img2.baidu.com/it/u=551179680,3896740457&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国陕西,74 KG,1980-05-22,https://baike.baidu.com/item/凌潇肃
760,郑秀文,"https://img1.baidu.com/it/u=2542560508,2655443462&fm=253&fmt=auto&app=120&f=JPEG?w=456&h=609",中国,48 KG,1972-08-19,https://baike.baidu.com/item/郑秀文
761,张远,"https://img0.baidu.com/it/u=3174790967,4002760175&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国安徽,60 KG,1985-06-02,https://baike.baidu.com/item/张远
762,王全安,"https://img1.baidu.com/it/u=2578765756,3832435770&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",陕西延安 ,不详,不详,https://baike.baidu.com/item/王全安
763,龚蓓苾,"https://img1.baidu.com/it/u=1671318193,3871705075&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",中国,不详,1978-02-21,https://baike.baidu.com/item/龚蓓苾
764,黄海波,"https://img1.baidu.com/it/u=3388360128,3045154847&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=551",中国天津,69 KG,1976-11-25,https://baike.baidu.com/item/黄海波
765,洪金宝,"https://img2.baidu.com/it/u=354849148,3580079931&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1200",中国,100 KG,1949-12-11,https://baike.baidu.com/item/洪金宝
766,张震,"https://img0.baidu.com/it/u=391426182,895916418&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=624",不详,65 KG,1976-10-14,https://baike.baidu.com/item/张震
767,徐若瑄,"https://img0.baidu.com/it/u=3338299641,2810333211&fm=253&fmt=auto&app=120&f=JPEG?w=527&h=384",中国,40 KG,1975-03-19,https://baike.baidu.com/item/徐若瑄
768,郭家铭,"https://img2.baidu.com/it/u=3292232266,578550705&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1203",中国黑龙江,65 KG,1984-06-25,https://baike.baidu.com/item/郭家铭
769,宋允儿,"https://img2.baidu.com/it/u=2315192573,3046893721&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",韩国,50 KG,1973-06-07,https://baike.baidu.com/item/宋允儿
770,郭可盈,"https://img0.baidu.com/it/u=913178689,1413752561&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国,45 KG,1970-11-27,https://baike.baidu.com/item/郭可盈
771,姜文,"https://img2.baidu.com/it/u=4252120215,3992044123&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=723",中国 河北,90 KG,1963-01-05,https://baike.baidu.com/item/姜文
772,齐溪,"https://img1.baidu.com/it/u=40463786,1658055982&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国贵州,52 KG,1984-09-16,https://baike.baidu.com/item/齐溪
773,邝文珣,"https://img2.baidu.com/it/u=843832161,4148909405&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国香港,46 KG,1976-04-03,https://baike.baidu.com/item/邝文珣
774,卢洁云,"https://img0.baidu.com/it/u=106359789,1260365533&fm=253&fmt=auto&app=138&f=JPEG?w=333&h=500",中国,45 KG,1987-10-20,https://baike.baidu.com/item/卢洁云
775,田中裕子,"https://img2.baidu.com/it/u=2108394114,1522274199&fm=253&fmt=auto&app=120&f=JPEG?w=231&h=500",日本,不详,1955-04-29,https://baike.baidu.com/item/田中裕子
776,李云迪,"https://img1.baidu.com/it/u=3699916389,533329006&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",重庆,不详,不详,https://baike.baidu.com/item/李云迪
777,黄嘉千,"https://img1.baidu.com/it/u=2891615502,2637121948&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1006",中国台湾,不详,1973-06-13,https://baike.baidu.com/item/黄嘉千
778,朴树,"https://img1.baidu.com/it/u=2307958478,242311137&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1200",中国江苏,56 KG,1973-11-08,https://baike.baidu.com/item/朴树
779,孙坚,"https://img1.baidu.com/it/u=905885335,2879039242&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1200",中国陕西,61 KG,1983-05-23,https://baike.baidu.com/item/孙坚
780,白冰,"https://img0.baidu.com/it/u=3118767846,666196021&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国陕西,50 KG,1986-05-02,https://baike.baidu.com/item/白冰
781,关淑怡,"https://img1.baidu.com/it/u=2866371576,3433959809&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=743",香港,44 KG,1966-08-15,https://baike.baidu.com/item/关淑怡
782,韩雨芹,"https://img1.baidu.com/it/u=1021493507,2876546474&fm=253&fmt=auto&app=138&f=JPEG?w=348&h=500",中国安徽,50 KG,1982-04-01,https://baike.baidu.com/item/韩雨芹
783,王岳伦,"https://img1.baidu.com/it/u=2448224180,2121577795&fm=253&fmt=auto&app=138&f=JPEG?w=565&h=500",北京市,不详,1973-09-24,https://baike.baidu.com/item/王岳伦
784,陈琳,"https://img2.baidu.com/it/u=942456061,4100902578&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=667",中国重庆,44 KG,1969-01-31,https://baike.baidu.com/item/陈琳
785,谢芷蕙,"https://img1.baidu.com/it/u=2333775015,560829895&fm=253&fmt=auto&app=120&f=JPEG?w=667&h=1000",香港,45 KG,1995-03-18,https://baike.baidu.com/item/谢芷蕙
786,邓丽欣,"https://img0.baidu.com/it/u=3988984022,123180182&fm=253&fmt=auto&app=138&f=JPEG?w=510&h=500",中国香港,不详,不详,https://baike.baidu.com/item/邓丽欣
787,张一鸾,"https://img0.baidu.com/it/u=871177962,743850771&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国湖南,45 KG,0000-00-00,https://baike.baidu.com/item/张一鸾
788,白百何,"https://img1.baidu.com/it/u=1354747949,3202238080&fm=253&fmt=auto&app=138&f=JPEG?w=361&h=500",山东省青岛市,50 KG,1984-03-01,https://baike.baidu.com/item/白百何
789,徐淑敏,"https://img1.baidu.com/it/u=42290307,3992358171&fm=253&fmt=auto&app=120&f=JPEG?w=600&h=400",中国,45 KG,1984-09-22,https://baike.baidu.com/item/徐淑敏
790,甄妮,"https://img1.baidu.com/it/u=401074000,2634326432&fm=253&fmt=auto&app=120&f=JPEG?w=459&h=690",澳门,不详,不详,https://baike.baidu.com/item/甄妮
791,吴佩慈,"https://img0.baidu.com/it/u=16327814,526597195&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1261",中国,48 KG,1978-10-04,https://baike.baidu.com/item/吴佩慈
792,黎芷珊,"https://img0.baidu.com/it/u=291987919,1689080775&fm=253&fmt=auto&app=138&f=JPEG?w=334&h=500",中国澳门,不详,不详,https://baike.baidu.com/item/黎芷珊
793,叶璇,"https://img1.baidu.com/it/u=3560047359,1121633796&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=785",美国,42 KG,1980-02-14,https://baike.baidu.com/item/叶璇
794,文章,"https://img2.baidu.com/it/u=3397985308,2968875777&fm=253&fmt=auto&app=120&f=JPEG?w=640&h=960",陕西省西安市雁塔区,60 KG,1984-06-26,https://baike.baidu.com/item/文章
795,赵晓璐,"https://img0.baidu.com/it/u=913212490,249576247&fm=253&fmt=auto&app=138&f=JPEG?w=334&h=500",中国,45 KG,0000-00-00,https://baike.baidu.com/item/赵晓璐
796,关智斌,"https://img1.baidu.com/it/u=676912134,2707437682&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",菲律宾,65 KG,1980-12-30,https://baike.baidu.com/item/关智斌
797,郭敬明,"https://img0.baidu.com/it/u=1650929906,109590704&fm=253&fmt=auto&app=138&f=JPEG?w=353&h=500",中国四川, , ,https://baike.baidu.com/item/郭敬明
798,古天乐,"https://img0.baidu.com/it/u=231815127,2789483461&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=517",中国香港,70 KG,1970-10-21,https://baike.baidu.com/item/古天乐
799,汪明荃,"https://img2.baidu.com/it/u=3101773310,2446512118&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1200",中国香港,50 KG,1947-08-28,https://baike.baidu.com/item/汪明荃
800,潘阳,"https://img1.baidu.com/it/u=932227612,2537885141&fm=253&fmt=auto&app=138&f=JPEG?w=619&h=413",中国黑龙江,49 KG,1983-02-13,https://baike.baidu.com/item/潘阳
801,李玥,"https://img1.baidu.com/it/u=4175441080,4213305591&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=679",中国福建,50 KG,0000-00-00,https://baike.baidu.com/item/李玥
802,山田孝之,"https://img0.baidu.com/it/u=597134878,1057933794&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=778",日本,63 KG,1983-10-20,https://baike.baidu.com/item/山田孝之
803,安胜浩,"https://img0.baidu.com/it/u=1460115155,3664466132&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=298",韩国,59 KG,1978-06-07,https://baike.baidu.com/item/安胜浩
804,陈意涵,"https://img2.baidu.com/it/u=691925754,3320132050&fm=253&fmt=auto&app=120&f=JPEG?w=1280&h=800",中国台湾,43 KG,1982-11-12,https://baike.baidu.com/item/陈意涵
805,郭晶晶,"https://img1.baidu.com/it/u=3664529928,2310464146&fm=253&fmt=auto&app=120&f=JPEG?w=880&h=500",中国河北省保定市新市区,49 KG,1981-10-15,https://baike.baidu.com/item/郭晶晶
806,马伊琍,"https://img0.baidu.com/it/u=3166878100,2269650064&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",上海市虹口区,不详,1976-06-29,https://baike.baidu.com/item/马伊琍
807,李佳航,"https://img1.baidu.com/it/u=1432009957,1662817538&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=750",辽宁省鞍山市,67 KG,1987-03-08,https://baike.baidu.com/item/李佳航
808,车晓,"https://img0.baidu.com/it/u=1926844529,417659587&fm=253&fmt=auto&app=138&f=JPEG?w=333&h=500",中国北京,不详,1982-06-12,https://baike.baidu.com/item/车晓
