num,subject,relation,object
900,景岗山,好友,罗中旭
901,丁子峻,拍档,翟天临
902,何洁,好友,李宇春
902,何洁,情侣,赫子铭
902,何洁,旧爱,释小龙
902,何洁,好友,黄雅莉
902,何洁,好友,陈西贝
903,郭珍霓,同学,白百何
904,绫濑遥,绯闻,山田孝之
904,绫濑遥,绯闻,瑛太
905,许还幻,好友,赵薇
905,许还幻,同学,黄晓明
905,许还幻,同学,陈坤
905,许还幻,同学,孔维
905,许还幻,同学,何琳
905,许还幻,同学,张恒
905,许还幻,同学,颜丹晨
905,许还幻,同学,祖峰
906,路嘉欣,旧爱,张震
906,路嘉欣,姐妹,路嘉怡
907,赵子琪,好友,陈坤
908,莉顿·梅斯特,情侣,塞巴斯蒂安·斯坦
909,孙骁骁,绯闻,苏醒
909,孙骁骁,绯闻,李响
910,惠天赐,兄妹,惠英红
911,马剑琴,姐妹,马剑棋
912,丁丁,师徒,杨坤
913,许慧欣,绯闻,郭品超
914,关喆,师徒,杨坤
915,洪欣,密友,蒙嘉慧
915,洪欣,密友,陈法蓉
915,洪欣,密友,蔡少芬
915,洪欣,旧爱,莫少聪
915,洪欣,夫妻,张丹峰
916,姚晨,好友,沙溢
916,姚晨,同学,叶静
916,姚晨,同学,杜淳
916,姚晨,夫妻,曹郁
916,姚晨,好友,聂鑫
916,姚晨,同学,杨志刚
916,姚晨,同学,于波
917,王劲松,拍档,张嘉译
918,张东健,绯闻,金喜善
918,张东健,夫妻,高小英
918,张东健,绯闻,沈银河
918,张东健,好友,玄彬
918,张东健,好友,车仁表
918,张东健,拍档,小田切让
918,张东健,好友,郑俊浩
918,张东健,旧爱,廉晶雅
918,张东健,拍档,范冰冰
919,吕颂贤,旧爱,吴绮莉
919,吕颂贤,旧爱,万绮雯
920,江珊,同学,胡军
920,江珊,同学,徐帆
920,江珊,同学,王斑
920,江珊,绯闻,张博
920,江珊,同学,陈小艺
920,江珊,绯闻,黄征
920,江珊,前任夫妻,高曙光
921,陈锦鸿,绯闻,陈法蓉
922,陶虹,夫妻,徐峥
922,陶虹,同学,段奕宏
922,陶虹,同学,高虎
922,陶虹,同学,龚蓓苾
922,陶虹,同学,印小天
922,陶虹,同学,涂松岩
923,李多海,好友,朴诗妍
923,李多海,好友,韩智慧
923,李多海,好友,李准基
924,坂本昌行,拍档,井之原快彦
925,张赫宣,师徒,那英
926,梁朝伟,夫妻,刘嘉玲
926,梁朝伟,好友,周星驰
926,梁朝伟,绯闻,张曼玉
926,梁朝伟,好友,张国荣
926,梁朝伟,绯闻,蓝洁瑛
926,梁朝伟,好友,张学友
926,梁朝伟,好友,钟镇涛
926,梁朝伟,旧爱,曾华倩
926,梁朝伟,好友,王菲
927,利智,夫妻,李连杰
928,薛凯琪,绯闻,方大同
929,罗大佑,拍档,张震岳
930,宁静,绯闻,姜文
931,郭敬明,好友,韩红
932,秦海璐,同学,胡静
932,秦海璐,情侣,王新军
932,秦海璐,同学,曾黎
932,秦海璐,好友,刘涛
932,秦海璐,同学,刘烨
932,秦海璐,同学,秦昊
932,秦海璐,同学,牛青峰
932,秦海璐,同学,章子怡
933,姜东元,好友,赵寅成
933,姜东元,好友,孔侑
934,富大龙,旧爱,曾黎
934,富大龙,情侣,饶敏莉
935,田馥甄,绯闻,周杰伦
936,惠英红,绯闻,刘家良
936,惠英红,兄妹,惠天赐
937,谢贤,父女,谢婷婷
937,谢贤,前任夫妻,狄波拉
937,谢贤,父子,谢霆锋
938,王若心,同学,林更新
939,尚雯婕,好友,付辛博
940,王笛,拍档,萧蔷
940,王笛,拍档,王志文
940,王笛,拍档,陈道明
940,王笛,拍档,周一围
940,王笛,拍档,贾青
940,王笛,拍档,柯蓝
940,王笛,拍档,牛萌萌
941,张国荣,好友,钟楚红
941,张国荣,好友,梁家辉
941,张国荣,好友,王菲
941,张国荣,前任,毛舜筠
941,张国荣,好友,刘嘉玲
941,张国荣,好友,梁朝伟
941,张国荣,好友,林青霞
941,张国荣,好友,张曼玉
941,张国荣,好友,周润发
941,张国荣,好友,张学友
941,张国荣,密友,梅艳芳
941,张国荣,旧爱,倪诗蓓
942,肖齐,干父子,张纪中
943,谢丹,师徒,庾澄庆
944,万绮雯,旧爱,吕颂贤
944,万绮雯,前任夫妻,甄子丹
944,万绮雯,绯闻,林志豪
945,蒋劲夫,好友,胡歌
945,蒋劲夫,好友,林更新
945,蒋劲夫,好友,古力娜扎
945,蒋劲夫,好友,刘诗诗
945,蒋劲夫,好友,唐嫣
946,李行亮,师徒,刘欢
947,妮可·基德曼,前任夫妻,汤姆·克鲁斯
948,汪诗诗,夫妻,甄子丹
949,马天宇,好友,韩栋
949,马天宇,好友,林更新
949,马天宇,好友,李易峰
950,光良,绯闻,江美琪
950,光良,好友,陈珊妮
951,高小英,夫妻,张东健
952,高畑淳子,母子,高畑裕太
953,罗海琼,同学,陆毅
953,罗海琼,同学,鲍蕾
953,罗海琼,同学,薛佳凝
953,罗海琼,同学,赵阳
953,罗海琼,同学,田海蓉
954,堂本刚,好友,井之原快彦
955,曺圭贤,拍档,崔始源
955,曺圭贤,拍档,韩庚
955,曺圭贤,拍档,周觅
955,曺圭贤,拍档,刘宪华
955,曺圭贤,拍档,李东海
955,曺圭贤,组员,super junior
956,张晋,夫妻,蔡少芬
957,李丽珍,好友,黄家驹
958,高晓松,拍档,伊能静
958,高晓松,旧爱,阿朵
959,施祖男,绯闻,邵美琪
960,许志安,夫妻,郑秀文
960,许志安,师徒,梅艳芳
960,许志安,好友,张卫健
960,许志安,绯闻,韩红
960,许志安,好友,梁汉文
961,陈芷菁,旧爱,谭耀文
962,菅野美穗,旧爱,柏原崇
963,胡定欣,好友,胡杏儿
963,胡定欣,绯闻,吴卓羲
963,胡定欣,绯闻,马国明
963,胡定欣,绯闻,马德钟
963,胡定欣,旧爱,吴浩康
963,胡定欣,好友,汤盈盈
963,胡定欣,好友,唐宁
964,邹宏宇,师徒,杨坤
965,郑少秋,绯闻,赵雅芝
965,郑少秋,搭档,计春华
965,郑少秋,父女,郑欣宜
966,张雨绮,绯闻,冯德伦
966,张雨绮,旧爱,汪小菲
966,张雨绮,搭档,徐娇
966,张雨绮,师徒,周星驰
966,张雨绮,夫妻,王全安
967,梅婷,同学,胡静
967,梅婷,同学,刘烨
967,梅婷,同学,秦昊
967,梅婷,同学,牛青峰
967,梅婷,同学,曾黎
967,梅婷,同学,章子怡
968,贾鹏礼,夫妻,朱芯仪
968,贾鹏礼,姐弟,贾静雯
969,吴亚馨,绯闻,朱孝天
970,吕丽萍,夫妻,孙海英
970,吕丽萍,前任夫妻,张丰毅
970,吕丽萍,同学,姜文
971,汤镇业,绯闻,倪诗蓓
971,汤镇业,旧爱,翁美玲
972,朱丽倩,夫妻,刘德华
973,张智霖,密友,郭富城
973,张智霖,绯闻,佘诗曼
973,张智霖,夫妻,袁咏仪
973,张智霖,好友,邱淑贞
973,张智霖,拍档,孟茜
973,张智霖,好友,付梦妮
974,赵文卓,旧爱,梅艳芳
974,赵文卓,绯闻,吴绮莉
974,赵文卓,好友,贾静雯
974,赵文卓,夫妻,张丹露
975,董璇,夫妻,高云翔
975,董璇,拍档,李媛
976,巩俐,旧爱,张艺谋
976,巩俐,绯闻,孙红雷
976,巩俐,同学,史可
976,巩俐,绯闻,孙周
976,巩俐,同学,陈炜
977,郭晶晶,夫妻,霍启刚
977,郭晶晶,旧爱,田亮
978,金希澈,拍档,崔始源
978,金希澈,拍档,韩庚
978,金希澈,组员,super junior
979,张洪杰,拍档,宋丹丹
979,张洪杰,拍档,左小青
979,张洪杰,拍档,赵本山
979,张洪杰,拍档,董洁
980,刘嘉玲,好友,张国荣
980,刘嘉玲,绯闻,胡军
980,刘嘉玲,密友,王菲
980,刘嘉玲,好友,谢霆锋
980,刘嘉玲,夫妻,梁朝伟
980,刘嘉玲,好友,林青霞
980,刘嘉玲,好友,张曼玉
